order_id,customer_id,campaign_id,order_date,product_category,product_name,quantity,unit_price,sales,profit,order_status,shipping_country
ORD018354,CUST03962,C024,2025-12-08,Beauty,Beauty Item 21,1,37.86,37.86,22.27,COMPLETED,DE
ORD018355,CUST00039,C024,2025-12-08,Electronics,Electronics Item 7,1,563.17,563.17,358.96,COMPLETED,US
ORD018357,CUST03175,C024,2025-12-08,Beauty,Beauty Item 43,3,50.48,151.44,89.98,COMPLETED,UK
ORD018358,CUST00857,C024,2025-12-08,Books,Books Item 12,1,47.21,47.21,19.81,COMPLETED,AU
ORD018359,CUST03597,C024,2025-12-08,Food & Beverage,Food & Beverage Item 38,1,53.59,53.59,25.83,COMPLETED,MX
ORD018360,CUST01843,C024,2025-12-08,Beauty,Beauty Item 22,2,102.96,205.92,107.0,COMPLETED,DE
ORD018361,CUST02460,C024,2025-12-08,Clothing,Clothing Item 43,1,66.3,66.3,31.63,COMPLETED,UK
ORD018362,CUST03379,C024,2025-12-08,Toys,Toys Item 28,2,110.79,221.58,83.95,COMPLETED,UK
ORD018363,CUST01276,C024,2025-12-08,Electronics,Electronics Item 20,1,808.22,808.22,287.62,COMPLETED,DE
ORD018364,CUST02149,C024,2025-12-08,Clothing,Clothing Item 21,2,85.63,171.26,77.18,COMPLETED,MX
ORD018365,CUST04385,C024,2025-12-08,Books,Books Item 16,1,51.95,51.95,18.42,COMPLETED,UK
ORD018366,CUST04131,C024,2025-12-08,Electronics,Electronics Item 37,2,443.75,887.5,560.45,COMPLETED,US
ORD018367,CUST00961,C024,2025-12-09,,Electronics Item 20,2,695.97,1391.94,658.16,COMPLETED,MX
ORD018368,CUST02661,C024,2025-12-09,Sports,Sports Item 20,1,41.72,41.72,24.21,COMPLETED,US
ORD018369,CUST03680,C024,2025-12-09,Home & Garden,Home & Garden Item 1,3,172.09,516.27,230.92,COMPLETED,US
ORD018370,CUST03695,C024,2025-12-09,Food & Beverage,Food & Beverage Item 22,1,65.15,65.15,16.13,COMPLETED,US
ORD018371,CUST00015,C024,2025-12-09,Electronics,Electronics Item 4,5,463.35,2316.75,1226.11,COMPLETED,US
ORD018372,CUST02524,C024,2025-12-09,Clothing,Clothing Item 13,1,27.21,27.21,17.05,COMPLETED,CA
ORD018373,CUST01925,C024,2025-12-09,Toys,Toys Item 28,1,124.52,124.52,56.08,COMPLETED,CA
ORD018375,CUST00288,C024,2025-12-09,Beauty,Beauty Item 17,1,65.53,65.53,33.55,COMPLETED,CA
ORD018378,CUST03824,C024,2025-12-09,Clothing,Clothing Item 8,2,34.57,69.14,24.74,COMPLETED,US
ORD018379,CUST04162,C024,2025-12-09,Home & Garden,Home & Garden Item 18,2,338.75,677.5,368.64,COMPLETED,AU
ORD018380,CUST04412,C024,2025-12-09,Sports,Sports Item 10,1,226.03,226.03,120.46,COMPLETED,DE
ORD018381,CUST03070,C024,2025-12-09,Sports,Sports Item 16,4,157.47,629.88,290.62,COMPLETED,AU
ORD018382,CUST03104,C024,2025-12-09,Home & Garden,Home & Garden Item 41,4,117.01,468.04,140.79,COMPLETED,DE
ORD018385,CUST02001,C024,2025-12-09,Books,Books Item 5,1,59.76,59.76,28.02,COMPLETED,CA
ORD018386,CUST04170,C024,2025-12-09,Food & Beverage,Food & Beverage Item 15,1,34.67,34.67,16.53,COMPLETED,UK
ORD018387,CUST00148,C024,2025-12-09,Electronics,Electronics Item 38,3,357.79,1073.3700000000001,463.96,COMPLETED,US
ORD018388,CUST00714,C024,2025-12-09,Electronics,Electronics Item 33,1,199.98,199.98,44.47,COMPLETED,MX
ORD018389,CUST00044,C024,2025-12-09,Toys,Toys Item 37,4,81.54,326.16,128.75,COMPLETED,AU
ORD018390,CUST02057,C024,2025-12-09,Sports,Sports Item 6,3,313.46,940.3799999999999,453.23,COMPLETED,US
ORD018391,CUST04308,C024,2025-12-09,Electronics,Electronics Item 30,1,473.68,473.68,281.32,COMPLETED,US
ORD018392,CUST02017,C024,2025-12-09,Clothing,Clothing Item 4,1,40.24,40.24,13.78,COMPLETED,AU
ORD018393,CUST00055,C024,2025-12-09,Home & Garden,Home & Garden Item 42,1,355.15,355.15,170.12,COMPLETED,US
ORD018394,CUST00112,C024,2025-12-09,Electronics,Electronics Item 8,3,724.74,2174.2200000000003,885.74,COMPLETED,AU
ORD018395,CUST03379,C024,2025-12-09,Electronics,Electronics Item 40,2,166.71,333.42,147.25,COMPLETED,UK
ORD018396,CUST01566,C024,2025-12-09,Toys,Toys Item 40,1,43.25,43.25,23.33,COMPLETED,MX
ORD018397,CUST03736,C024,2025-12-09,Beauty,Beauty Item 24,2,109.89,219.78,101.0,COMPLETED,AU
ORD018398,CUST00135,C024,2025-12-09,Sports,Sports Item 11,2,158.31,316.62,166.19,COMPLETED,UK
ORD018399,CUST00141,C024,2025-12-09,Sports,Sports Item 49,1,43.32,43.32,20.91,COMPLETED,CA
ORD018400,CUST04491,C024,2025-12-09,Clothing,Clothing Item 47,2,121.44,242.88,121.79,COMPLETED,CA
ORD018401,CUST03660,C024,2025-12-09,Books,Books Item 18,3,43.63,130.89000000000001,55.71,COMPLETED,US
ORD018402,CUST00587,C024,2025-12-09,Clothing,Clothing Item 21,1,159.47,159.47,55.62,COMPLETED,US
ORD018403,CUST03184,C024,2025-12-09,Books,Books Item 11,2,11.05,22.1,11.34,COMPLETED,MX
ORD018404,CUST02137,C024,2025-12-09,Food & Beverage,Food & Beverage Item 49,4,70.69,282.76,137.84,COMPLETED,UK
ORD018406,CUST03047,C024,2025-12-09,Books,Books Item 44,1,25.32,25.32,11.61,COMPLETED,FR
ORD018407,CUST03668,C024,2025-12-09,Sports,Sports Item 17,1,131.45,131.45,68.06,COMPLETED,DE
ORD018408,CUST02403,C024,2025-12-09,Clothing,Clothing Item 31,1,30.88,30.88,18.08,COMPLETED,FR
ORD018409,CUST00227,C024,2025-12-09,Beauty,Beauty Item 38,1,59.73,59.73,16.57,COMPLETED,UK
ORD018410,CUST00047,C024,2025-12-09,Clothing,Clothing Item 5,3,140.69,422.07,191.99,COMPLETED,US
ORD018411,CUST04309,C024,2025-12-09,Toys,Toys Item 10,2,76.91,153.82,82.89,COMPLETED,US
ORD018412,CUST02080,C024,2025-12-09,Home & Garden,Home & Garden Item 17,1,247.58,247.58,147.41,COMPLETED,US
ORD018413,CUST03245,C024,2025-12-09,Home & Garden,Home & Garden Item 14,1,297.47,297.47,171.25,COMPLETED,US
ORD018414,CUST00841,C024,2025-12-09,Beauty,Beauty Item 50,2,58.46,116.92,68.31,COMPLETED,UK
ORD018415,CUST02523,C024,2025-12-09,Clothing,Clothing Item 20,1,56.18,56.18,29.42,COMPLETED,AU
ORD018416,CUST03392,C024,2025-12-09,Electronics,Electronics Item 9,4,460.23,1840.92,884.37,COMPLETED,UK
ORD018417,CUST03254,C024,2025-12-09,Toys,Toys Item 34,3,113.97,341.90999999999997,172.33,COMPLETED,DE
ORD018418,CUST02824,C024,2025-12-09,Electronics,Electronics Item 40,1,788.23,788.23,439.77,COMPLETED,CA
ORD018419,CUST04191,C024,2025-12-09,Beauty,Beauty Item 38,3,88.78,266.34000000000003,69.2,COMPLETED,CA
ORD018420,CUST03057,C024,2025-12-09,Electronics,Electronics Item 15,3,548.85,1646.5500000000002,595.17,COMPLETED,US
ORD018422,CUST03278,C024,2025-12-10,Food & Beverage,Food & Beverage Item 38,1,13.77,13.77,7.46,COMPLETED,AU
ORD018423,CUST00929,C024,2025-12-10,Clothing,Clothing Item 18,4,145.86,583.44,321.09,COMPLETED,CA
ORD018424,CUST03814,C024,2025-12-10,Electronics,Electronics Item 3,1,202.02,202.02,93.07,COMPLETED,US
ORD018425,CUST02332,C024,2025-12-10,Sports,Sports Item 36,2,173.9,347.8,113.78,COMPLETED,UK
ORD018426,CUST03956,C024,2025-12-10,Clothing,Clothing Item 37,1,69.24,69.24,36.57,COMPLETED,US
ORD018427,CUST03706,C024,2025-12-10,Electronics,Electronics Item 30,2,566.35,1132.7,669.57,COMPLETED,US
ORD018428,CUST04243,C024,2025-12-10,Home & Garden,Home & Garden Item 11,1,387.41,387.41,213.99,COMPLETED,CA
ORD018429,CUST04499,C024,2025-12-10,Electronics,Electronics Item 36,1,366.27,366.27,176.03,COMPLETED,CA
ORD018430,CUST03623,C024,2025-12-10,Beauty,Beauty Item 1,1,48.91,48.91,23.44,COMPLETED,US
ORD018431,CUST01878,C024,2025-12-10,Beauty,Beauty Item 28,1,79.95,79.95,28.66,COMPLETED,FR
ORD018432,CUST00150,C024,2025-12-10,Clothing,Clothing Item 27,1,115.65,115.65,52.05,COMPLETED,US
ORD018433,CUST01870,C024,2025-12-10,Home & Garden,Home & Garden Item 24,1,385.65,385.65,136.35,COMPLETED,FR
ORD018434,CUST02383,C024,2025-12-10,Food & Beverage,Food & Beverage Item 26,2,21.86,43.72,25.88,COMPLETED,US
ORD018435,CUST02002,C024,2025-12-10,Electronics,Electronics Item 17,2,686.49,1372.98,724.44,COMPLETED,MX
ORD018436,CUST02177,C024,2025-12-10,Home & Garden,Home & Garden Item 26,1,158.79,158.79,84.41,COMPLETED,UK
ORD018437,CUST00085,C024,2025-12-10,Beauty,Beauty Item 25,1,49.77,49.77,27.81,COMPLETED,US
ORD018438,CUST03488,C024,2025-12-10,Clothing,Clothing Item 21,1,124.27,124.27,63.71,COMPLETED,UK
ORD018439,CUST02664,C024,2025-12-10,Electronics,Electronics Item 22,2,421.09,842.18,451.58,COMPLETED,DE
ORD018440,CUST00399,C024,2025-12-10,Electronics,Electronics Item 36,1,446.39,446.39,259.14,COMPLETED,CA
ORD018441,CUST01657,C024,2025-12-10,Clothing,Clothing Item 6,1,99.37,99.37,52.63,COMPLETED,UK
ORD018442,CUST02340,C024,2025-12-10,Food & Beverage,Food & Beverage Item 12,1,33.69,33.69,19.89,COMPLETED,UK
ORD018443,CUST04105,C024,2025-12-10,Toys,Toys Item 12,4,87.08,348.32,212.7,COMPLETED,US
ORD018445,CUST02550,C024,2025-12-10,Clothing,Clothing Item 32,2,174.16,348.32,184.12,COMPLETED,AU
ORD018446,CUST02631,C024,2025-12-10,Sports,Sports Item 33,4,29.35,117.4,41.6,COMPLETED,US
ORD018447,CUST01443,C024,2025-12-10,Electronics,Electronics Item 50,1,231.97,231.97,109.17,COMPLETED,US
ORD018448,CUST02115,C024,2025-12-10,Books,Books Item 1,1,28.98,28.98,14.61,COMPLETED,US
ORD018449,CUST00789,C024,2025-12-10,Electronics,Electronics Item 11,1,656.88,656.88,312.34,COMPLETED,US
ORD018450,CUST02903,C024,2025-12-10,Sports,Sports Item 49,1,230.74,230.74,144.91,COMPLETED,DE
ORD018451,CUST00460,C024,2025-12-10,Electronics,Electronics Item 45,2,442.41,884.82,358.35,COMPLETED,AU
ORD018452,CUST03434,C024,2025-12-10,Home & Garden,Home & Garden Item 30,2,248.41,496.82,262.21,COMPLETED,MX
ORD018453,CUST01258,C024,2025-12-10,Clothing,Clothing Item 24,1,67.01,67.01,37.66,COMPLETED,US
ORD018454,CUST04030,C024,2025-12-10,Beauty,Beauty Item 42,2,47.26,94.52,22.15,COMPLETED,US
ORD018455,CUST00657,C024,2025-12-10,Toys,Toys Item 49,1,102.91,102.91,43.22,COMPLETED,DE
ORD018456,CUST04163,C024,2025-12-10,Books,Books Item 36,1,46.73,46.73,14.95,COMPLETED,US
ORD018457,CUST01013,C024,2025-12-10,Books,Books Item 1,2,54.38,108.76,68.72,COMPLETED,CA
ORD018458,CUST02008,C024,2025-12-10,Home & Garden,Home & Garden Item 20,3,86.87,260.61,147.62,COMPLETED,US
ORD018459,CUST03954,C024,2025-12-10,Clothing,Clothing Item 16,2,157.23,314.46,99.83,COMPLETED,CA
ORD018460,CUST01006,C024,2025-12-10,Books,Books Item 45,1,55.47,55.47,21.45,COMPLETED,CA
ORD018461,CUST03503,C024,2025-12-10,Sports,Sports Item 46,1,128.34,128.34,35.38,COMPLETED,MX
ORD018463,CUST02161,C024,2025-12-10,Electronics,Electronics Item 44,4,537.24,2148.96,1372.68,COMPLETED,US
ORD018464,CUST02102,C024,2025-12-10,Books,Books Item 46,2,22.22,44.44,27.88,COMPLETED,US
ORD018466,CUST03867,C024,2025-12-10,Home & Garden,Home & Garden Item 10,1,129.55,129.55,47.57,COMPLETED,AU
ORD018467,CUST01898,C024,2025-12-10,Electronics,Electronics Item 44,2,560.42,1120.84,513.25,COMPLETED,US
ORD018468,CUST00482,C024,2025-12-10,Electronics,Electronics Item 7,4,255.2,1020.8,592.84,COMPLETED,US
ORD018469,CUST03728,C024,2025-12-10,Electronics,Electronics Item 15,3,796.4,2389.2,1402.14,COMPLETED,MX
ORD018470,CUST02387,,2025-12-10,Books,Books Item 50,2,43.09,86.18,49.5,COMPLETED,AU
ORD018471,CUST04274,C024,2025-12-10,Toys,Toys Item 20,1,70.42,70.42,21.25,COMPLETED,US
ORD018472,CUST04186,C024,2025-12-10,Food & Beverage,Food & Beverage Item 1,1,60.26,60.26,28.54,COMPLETED,CA
ORD018473,CUST02301,C024,2025-12-10,Sports,Sports Item 19,1,48.83,48.83,20.42,COMPLETED,US
ORD018475,CUST01135,C024,2025-12-10,Clothing,Clothing Item 17,2,169.6,339.2,111.92,COMPLETED,MX
ORD018476,CUST00065,C024,2025-12-10,Home & Garden,Home & Garden Item 10,4,380.75,1523.0,888.4,COMPLETED,UK
ORD018477,CUST03509,C024,2025-12-11,Home & Garden,Home & Garden Item 26,2,381.71,763.42,318.03,COMPLETED,CA
ORD018478,CUST02377,C024,2025-12-11,Toys,Toys Item 18,1,142.11,142.11,89.31,COMPLETED,DE
ORD018479,CUST01946,C024,2025-12-11,Books,Books Item 5,2,15.63,31.26,15.06,COMPLETED,FR
ORD018480,CUST00819,C024,2025-12-11,Electronics,Electronics Item 9,3,156.4,469.20000000000005,254.79,COMPLETED,UK
ORD018481,CUST03568,C024,2025-12-11,Electronics,Electronics Item 25,1,790.43,790.43,368.43,COMPLETED,UK
ORD018482,CUST01756,C024,2025-12-11,Books,Books Item 13,2,23.94,47.88,29.25,COMPLETED,CA
ORD018483,CUST01127,C024,2025-12-11,Beauty,Beauty Item 1,4,40.32,161.28,90.31,COMPLETED,UK
ORD018484,CUST02186,C024,2025-12-11,Books,Books Item 44,3,24.13,72.39,36.3,COMPLETED,US
ORD018485,CUST01611,C024,2025-12-11,Clothing,Clothing Item 45,3,40.26,120.78,67.52,COMPLETED,US
ORD018486,CUST02283,C024,2025-12-11,Electronics,Electronics Item 50,3,818.2,2454.6000000000004,1003.71,COMPLETED,MX
ORD018487,CUST01883,C024,2025-12-11,Beauty,Beauty Item 1,1,84.41,84.41,34.77,COMPLETED,UK
ORD018488,CUST04201,C024,2025-12-11,Clothing,Clothing Item 12,1,42.35,42.35,24.54,COMPLETED,US
ORD018489,CUST02482,C024,2025-12-11,Clothing,Clothing Item 43,5,168.05,840.25,399.02,COMPLETED,CA
ORD018490,CUST02987,C024,2025-12-11,Food & Beverage,Food & Beverage Item 10,2,57.63,115.26,56.17,COMPLETED,DE
ORD018491,CUST03138,C024,2025-12-11,Toys,Toys Item 48,2,46.15,92.3,42.37,COMPLETED,US
ORD018492,CUST03652,C024,2025-12-11,Toys,Toys Item 4,4,114.6,458.4,249.34,COMPLETED,US
ORD018493,CUST02034,C024,2025-12-11,Toys,Toys Item 12,1,122.25,122.25,74.38,COMPLETED,US
ORD018494,CUST00828,C024,2025-12-11,Clothing,Clothing Item 35,1,24.28,24.28,11.99,COMPLETED,UK
ORD018496,CUST01098,C024,2025-12-11,Electronics,Electronics Item 48,3,273.11,819.33,392.56,COMPLETED,UK
ORD018497,CUST00041,C024,2025-12-11,Toys,Toys Item 25,2,28.07,56.14,32.19,COMPLETED,DE
ORD018498,CUST00380,C024,2025-12-11,Toys,Toys Item 19,2,128.56,257.12,129.12,COMPLETED,US
ORD018499,CUST02215,C024,2025-12-11,Toys,Toys Item 28,1,64.26,64.26,31.52,COMPLETED,UK
ORD018500,CUST04227,C024,2025-12-11,Electronics,Electronics Item 28,1,381.87,381.87,210.89,COMPLETED,US
ORD018501,CUST03585,C024,2025-12-11,Electronics,Electronics Item 40,1,516.19,516.19,256.8,COMPLETED,US
ORD018502,CUST03569,C024,2025-12-11,Electronics,Electronics Item 5,1,280.41,280.41,157.2,COMPLETED,CA
ORD018503,CUST01179,C024,2025-12-11,Clothing,Clothing Item 25,1,35.15,35.15,17.63,COMPLETED,UK
ORD018504,CUST01775,C024,2025-12-11,Electronics,Electronics Item 21,2,899.86,1799.72,815.39,COMPLETED,AU
ORD018505,CUST02228,C024,2025-12-11,Sports,Sports Item 48,1,118.49,118.49,38.59,COMPLETED,MX
ORD018506,CUST02716,C024,2025-12-11,Sports,Sports Item 38,4,336.49,1345.96,715.91,COMPLETED,DE
ORD018507,CUST02992,C024,2025-12-11,Toys,Toys Item 37,4,83.61,334.44,162.21,COMPLETED,US
ORD018508,CUST00345,C024,2025-12-11,Books,Books Item 46,1,10.74,10.74,6.13,COMPLETED,DE
ORD018509,CUST03707,C024,2025-12-11,Clothing,Clothing Item 44,2,146.04,292.08,143.11,COMPLETED,CA
ORD018511,CUST02081,C024,2025-12-11,Home & Garden,Home & Garden Item 2,1,335.09,335.09,165.46,COMPLETED,MX
ORD018512,CUST00448,C024,2025-12-11,Food & Beverage,Food & Beverage Item 22,1,79.55,79.55,42.03,COMPLETED,CA
ORD018513,CUST03921,C024,2025-12-11,Beauty,Beauty Item 2,1,53.99,53.99,22.1,COMPLETED,UK
ORD018514,CUST00583,C024,2025-12-11,Electronics,Electronics Item 13,1,842.55,842.55,379.17,COMPLETED,AU
ORD018515,CUST03918,C024,2025-12-11,Beauty,Beauty Item 42,1,86.21,86.21,40.16,COMPLETED,FR
ORD018516,CUST02349,C024,2025-12-11,Food & Beverage,Food & Beverage Item 22,2,68.32,136.64,62.67,COMPLETED,US
ORD018517,CUST00799,C024,2025-12-11,Electronics,Electronics Item 44,2,555.08,1110.16,563.42,COMPLETED,DE
ORD018518,CUST02324,C024,2025-12-11,Clothing,Clothing Item 45,1,126.36,126.36,66.44,COMPLETED,MX
ORD018519,CUST00064,C024,2025-12-11,Electronics,Electronics Item 49,1,346.73,346.73,176.65,COMPLETED,DE
ORD018520,CUST00197,C024,2025-12-11,Toys,Toys Item 30,1,15.58,15.58,9.91,COMPLETED,MX
ORD018521,CUST04153,C024,2025-12-11,Clothing,Clothing Item 21,1,108.49,108.49,60.78,COMPLETED,US
ORD018522,CUST04361,C024,2025-12-11,Clothing,Clothing Item 50,2,88.32,176.64,83.98,COMPLETED,US
ORD018523,CUST03949,C024,2025-12-11,Clothing,Clothing Item 26,1,174.53,174.53,91.53,COMPLETED,FR
ORD018524,CUST00580,C024,2025-12-11,Clothing,Clothing Item 5,1,99.49,99.49,44.45,COMPLETED,US
ORD018525,CUST00918,C024,2025-12-11,Clothing,Clothing Item 40,1,35.7,35.7,19.37,COMPLETED,CA
ORD018526,CUST00182,C024,2025-12-11,Sports,Sports Item 22,3,312.75,938.25,475.99,COMPLETED,US
ORD018527,CUST03695,C024,2025-12-11,Sports,Sports Item 39,2,269.33,538.66,265.09,COMPLETED,UK
ORD018528,CUST01746,C024,2025-12-11,Toys,Toys Item 38,4,67.52,270.08,109.23,COMPLETED,US
ORD018529,CUST04316,C024,2025-12-11,Books,Books Item 7,3,35.78,107.34,67.44,COMPLETED,UK
ORD018530,CUST03816,C024,2025-12-11,Clothing,Clothing Item 20,1,46.82,46.82,16.77,COMPLETED,US
ORD018531,CUST04131,C024,2025-12-11,Clothing,Clothing Item 8,1,47.5,47.5,16.8,COMPLETED,CA
ORD018532,CUST00828,C024,2025-12-12,Sports,Sports Item 11,1,323.48,323.48,139.29,COMPLETED,US
ORD018533,CUST03032,C024,2025-12-12,Sports,Sports Item 32,1,106.04,106.04,62.85,COMPLETED,CA
ORD018534,CUST02240,C024,2025-12-12,Sports,Sports Item 13,3,218.42,655.26,318.64,COMPLETED,CA
ORD018535,CUST01345,C024,2025-12-12,Books,Books Item 19,1,54.93,54.93,25.9,COMPLETED,US
ORD018536,CUST03094,C024,2025-12-12,Home & Garden,Home & Garden Item 16,2,116.92,233.84,109.62,COMPLETED,US
ORD018538,CUST00740,C024,2025-12-12,Toys,Toys Item 35,1,31.48,31.48,19.89,COMPLETED,DE
ORD018539,CUST01159,C024,2025-12-12,Books,Books Item 47,1,43.72,43.72,24.92,COMPLETED,US
ORD018540,CUST03018,C024,2025-12-12,Clothing,Clothing Item 18,1,57.55,57.55,37.29,COMPLETED,CA
ORD018541,CUST02448,C024,2025-12-12,Home & Garden,Home & Garden Item 22,1,366.42,366.42,137.89,COMPLETED,MX
ORD018542,CUST04275,C024,2025-12-12,,Sports Item 37,5,91.38,456.9,159.29,COMPLETED,US
ORD018543,CUST02207,C024,2025-12-12,Electronics,Electronics Item 23,3,742.81,2228.43,906.76,COMPLETED,CA
ORD018544,CUST03092,C024,2025-12-12,Clothing,Clothing Item 7,1,132.42,132.42,66.37,COMPLETED,UK
ORD018546,CUST00543,C024,2025-12-12,Books,Books Item 44,1,44.4,44.4,21.73,COMPLETED,UK
ORD018547,CUST00426,C024,2025-12-12,Books,Books Item 27,2,48.74,97.48,59.29,COMPLETED,AU
ORD018548,CUST04010,C024,2025-12-12,Home & Garden,Home & Garden Item 20,3,61.69,185.07,92.95,COMPLETED,US
ORD018551,CUST01487,C024,2025-12-12,Clothing,Clothing Item 19,3,178.43,535.29,327.27,COMPLETED,MX
ORD018553,CUST01124,C024,2025-12-12,Electronics,Electronics Item 3,2,690.03,1380.06,601.39,COMPLETED,AU
ORD018554,CUST01629,C024,2025-12-12,Clothing,Clothing Item 27,1,122.91,122.91,62.07,COMPLETED,US
ORD018555,CUST02460,C024,2025-12-12,Home & Garden,Home & Garden Item 41,2,310.43,620.86,354.33,COMPLETED,FR
ORD018556,CUST01972,C024,2025-12-12,Electronics,Electronics Item 37,1,360.92,360.92,166.33,COMPLETED,UK
ORD018557,CUST02414,C024,2025-12-12,Clothing,Clothing Item 39,1,60.38,60.38,38.95,COMPLETED,MX
ORD018558,CUST03801,C024,2025-12-12,Clothing,Clothing Item 35,1,169.26,169.26,98.83,COMPLETED,AU
ORD018559,CUST01372,,2025-12-12,Toys,Toys Item 45,1,80.19,80.19,41.0,COMPLETED,US
ORD018560,CUST03931,C024,2025-12-12,Clothing,Clothing Item 21,2,146.83,293.66,120.9,COMPLETED,FR
ORD018561,CUST04120,C024,2025-12-12,Electronics,Electronics Item 20,3,635.91,1907.73,1027.72,COMPLETED,CA
ORD018563,CUST00788,C024,2025-12-12,Books,Books Item 44,3,22.78,68.34,31.21,COMPLETED,CA
ORD018564,CUST00084,C024,2025-12-12,Clothing,Clothing Item 40,2,65.48,130.96,68.89,COMPLETED,DE
ORD018565,CUST03369,C024,2025-12-12,Clothing,Clothing Item 1,4,139.85,559.4,307.81,COMPLETED,MX
ORD018566,CUST01516,C024,2025-12-12,Toys,Toys Item 36,1,33.85,33.85,17.84,COMPLETED,FR
ORD018568,CUST03128,C024,2025-12-12,Electronics,Electronics Item 9,1,738.6,738.6,361.54,COMPLETED,US
ORD018569,CUST00469,C024,2025-12-12,Clothing,Clothing Item 13,1,118.66,118.66,38.25,COMPLETED,UK
ORD018570,CUST02872,C024,2025-12-12,Electronics,Electronics Item 11,4,192.4,769.6,492.91,COMPLETED,DE
ORD018572,CUST02019,C024,2025-12-12,Toys,Toys Item 7,1,22.2,22.2,9.95,COMPLETED,UK
ORD018573,CUST00705,C024,2025-12-12,Books,Books Item 48,1,10.74,10.74,4.19,COMPLETED,US
ORD018574,CUST03104,C024,2025-12-12,Clothing,Clothing Item 43,1,39.75,39.75,22.75,COMPLETED,US
ORD018576,CUST04020,C024,2025-12-12,Electronics,Electronics Item 41,3,285.71,857.1299999999999,451.83,COMPLETED,AU
ORD018577,CUST00827,C024,2025-12-12,Electronics,Electronics Item 1,1,510.09,510.09,215.51,COMPLETED,AU
ORD018578,CUST04346,C024,2025-12-12,Toys,Toys Item 15,1,63.73,63.73,30.38,COMPLETED,CA
ORD018579,CUST04326,C024,2025-12-12,Beauty,Beauty Item 42,1,51.08,51.08,16.98,COMPLETED,US
ORD018580,CUST03710,C024,2025-12-12,Food & Beverage,Food & Beverage Item 6,1,74.72,74.72,23.39,COMPLETED,US
ORD018581,CUST00882,C024,2025-12-12,Clothing,Clothing Item 37,3,103.84,311.52,179.16,COMPLETED,MX
ORD018582,CUST02128,C024,2025-12-12,Electronics,Electronics Item 19,2,830.49,1660.98,629.07,COMPLETED,FR
ORD018583,CUST02181,C024,2025-12-12,Electronics,Electronics Item 50,2,179.1,358.2,164.47,COMPLETED,FR
ORD018584,CUST03201,C024,2025-12-12,Home & Garden,Home & Garden Item 39,4,138.53,554.12,330.21,COMPLETED,UK
ORD018585,CUST01616,C024,2025-12-12,Electronics,Electronics Item 7,5,471.07,2355.35,1059.45,COMPLETED,US
ORD018586,CUST03282,C024,2025-12-12,Books,Books Item 21,1,35.04,35.04,16.44,COMPLETED,US
ORD018587,CUST04430,C024,2025-12-13,Electronics,Electronics Item 23,2,851.09,1702.18,903.0,COMPLETED,FR
ORD018588,CUST04281,C024,2025-12-13,Home & Garden,Home & Garden Item 29,1,171.92,171.92,74.32,COMPLETED,US
ORD018589,CUST03217,C024,2025-12-13,Sports,Sports Item 46,2,101.54,203.08,99.29,COMPLETED,MX
ORD018590,CUST03464,C024,2025-12-13,Toys,Toys Item 28,1,76.48,76.48,41.41,COMPLETED,US
ORD018591,CUST01878,C024,2025-12-13,Electronics,Electronics Item 4,1,488.82,488.82,175.04,COMPLETED,US
ORD018592,CUST02930,C024,2025-12-13,Food & Beverage,Food & Beverage Item 7,1,10.47,10.47,3.58,COMPLETED,US
ORD018593,CUST03134,C024,2025-12-13,Sports,Sports Item 3,1,56.2,56.2,23.12,COMPLETED,US
ORD018594,CUST00652,C024,2025-12-13,Electronics,Electronics Item 12,1,330.6,330.6,185.68,COMPLETED,DE
ORD018595,CUST04184,C024,2025-12-13,Sports,Sports Item 37,1,178.6,178.6,96.41,COMPLETED,MX
ORD018596,CUST01597,C024,2025-12-13,Clothing,Clothing Item 37,2,125.68,251.36,136.17,COMPLETED,FR
ORD018597,CUST01706,C024,2025-12-13,Food & Beverage,Food & Beverage Item 1,2,56.69,113.38,62.39,COMPLETED,UK
ORD018598,CUST04149,C024,2025-12-13,Clothing,Clothing Item 23,1,32.95,32.95,16.7,COMPLETED,US
ORD018599,CUST01560,C024,2025-12-13,Food & Beverage,Food & Beverage Item 24,3,18.07,54.21,29.52,COMPLETED,DE
ORD018600,CUST03719,C024,2025-12-13,Beauty,Beauty Item 31,1,53.81,53.81,26.35,COMPLETED,UK
ORD018601,CUST02028,C024,2025-12-13,Beauty,Beauty Item 41,2,100.63,201.26,73.38,COMPLETED,AU
ORD018602,CUST02641,C024,2025-12-13,Electronics,Electronics Item 22,3,442.52,1327.56,440.84,COMPLETED,FR
ORD018603,CUST00145,C024,2025-12-13,Food & Beverage,Food & Beverage Item 34,2,79.09,158.18,47.61,COMPLETED,UK
ORD018604,CUST03969,C024,2025-12-13,Books,Books Item 17,4,27.12,108.48,66.06,COMPLETED,CA
ORD018605,CUST04093,C024,2025-12-13,Electronics,Electronics Item 8,1,859.51,859.51,411.23,COMPLETED,US
ORD018606,CUST03069,C024,2025-12-13,Sports,Sports Item 26,2,319.1,638.2,212.73,COMPLETED,FR
ORD018607,CUST02509,C024,2025-12-13,Sports,Sports Item 49,1,175.51,175.51,93.99,COMPLETED,US
ORD018609,CUST01248,C024,2025-12-13,Books,Books Item 24,1,33.81,33.81,15.68,COMPLETED,UK
ORD018610,CUST02292,C024,2025-12-13,Electronics,Electronics Item 24,1,200.05,200.05,50.48,COMPLETED,AU
