customer_id,country,city,gender,device,customer_segment,age
CUST03572,US,Toronto,Male,Desktop,Returning,18
CUST03573,US,New York,Prefer not to say,Mobile,At-Risk,18
CUST03574,US,LA,Prefer not to say,Mobile,VIP,65
CUST03575,US,Mexico City,Non-binary,Desktop,Returning,20
CUST03576,CA,New York,Female,Desktop,Returning,65
CUST03577,CA,Mexico City,Non-binary,Tablet,New,68
CUST03578,MX,Mexico City,Male,Mobile,VIP,33
CUST03579,DE,Berlin,Non-binary,Mobile,New,65
CUST03580,DE,Berlin,Male,Tablet,VIP,65
CUST03581,US,Chicago,Female,Desktop,returning,18
CUST03582,AU,London,Non-binary,Desktop,Returning,59
CUST03583,CA,Berlin,Prefer not to say,Mobile,New,42
CUST03584,US,Sydney,Prefer not to say,Tablet,At-Risk,18
CUST03585,DE,Paris,Non-binary,Desktop,VIP,21
CUST03586,US,New York,Female,Tablet,New,80
CUST03587,FR,LA,Prefer not to say,Desktop,Returning,33
CUST03588,US,Sydney,Female,Desktop,Inactive,25
CUST03589,AU,Toronto,Non-binary,Mobile,New,28
CUST03590,US,Chicago,Non-binary,Mobile,New,65
CUST03591,AU,New York,Prefer not to say,Tablet,At-Risk,25
CUST03592,AU,London,Male,Mobile,Returning,32
CUST03593,FR,Chicago,Non-binary,Tablet,New,35
CUST03594,FR,London,Female,Desktop,New,73
CUST03595,CA,LA,Male,Tablet,Returning,46
CUST03596,FR,Paris,Non-binary,Mobile,Inactive,18
CUST03597,US,Toronto,Male,Mobile,Returning,38
CUST03598,CA,Berlin,Male,Tablet,New,78
CUST03599,UK,LA,Male,Mobile,Returning,25
CUST03600,MX,Chicago,Female,Mobile,Returning,35
CUST03601,UK,Paris,Prefer not to say,Tablet,VIP,45
CUST03602,CA,Paris,Male,Tablet,New,25
CUST03603,FR,Toronto,Male,Tablet,At-Risk,55
CUST03604,US,Chicago,Non-binary,Mobile,VIP,37
CUST03605,US,London,Prefer not to say,Mobile,VIP,55
CUST03606,UK,Toronto,Non-binary,Mobile,Returning,55
CUST03607,AU,London,Male,Tablet,Returning,62
CUST03608,US,Mexico City,Female,Desktop,New,35
CUST03609,UK,Sydney,Non-binary,Mobile,Returning,41
CUST03610,CA,Mexico City,Non-binary,Tablet,Inactive,25
CUST03611,US,Paris,Non-binary,Desktop,Returning,25
CUST03612,US,New York,Non-binary,Desktop,Returning,45
CUST03613,US,Berlin,Non-binary,Mobile,New,21
CUST03614,US,Paris,Prefer not to say,Tablet,Inactive,35
CUST03615,UK,London,Prefer not to say,Mobile,Returning,55
CUST03616,UK,New York,Prefer not to say,Tablet,At-Risk,65
CUST03617,DE,LA,Male,Mobile,Inactive,52
CUST03618,AU,Paris,Prefer not to say,Desktop,New,46
CUST03619,US,Mexico City,Prefer not to say,Mobile,Returning,65
CUST03620,UK,Chicago,Female,Desktop,New,65
CUST03621,DE,Mexico City,Non-binary,Mobile,returning,65
CUST03622,US,Paris,Prefer not to say,Tablet,Returning,71
CUST03623,CA,London,Female,Tablet,New,42
CUST03624,AU,Berlin,Prefer not to say,Mobile,Returning,61
CUST03625,CA,Toronto,Non-binary,Tablet,Inactive,18
CUST03626,MX,LA,Prefer not to say,Mobile,Returning,35
CUST03627,DE,Paris,Male,Tablet,At-Risk,25
CUST03628,UK,LA,Male,Mobile,New,39
CUST03629,UK,Berlin,Male,Tablet,Returning,55
CUST03630,CA,Berlin,Female,Tablet,Inactive,65
CUST03631,UK,New York,Female,Desktop,At-Risk,45
CUST03632,US,Toronto,Non-binary,Desktop,VIP,33
CUST03633,,Paris,Female,Mobile,Returning,35
CUST03634,FR,Berlin,Prefer not to say,Tablet,New,25
CUST03635,AU,Sydney,Female,Mobile,Inactive,65
CUST03636,CA,Paris,Female,Tablet,Returning,39
CUST03637,US,Berlin,Male,Tablet,Returning,45
CUST03638,UK,Sydney,Non-binary,Tablet,New,45
CUST03639,FR,Mexico City,Non-binary,Mobile,Inactive,25
CUST03640,UK,London,Male,Mobile,Returning,70
CUST03641,MX,New York,Non-binary,Mobile,Returning,55
CUST03642,UK,Sydney,Non-binary,Mobile,New,41
CUST03643,CA,Toronto,Male,Tablet,At-Risk,51
CUST03644,FR,London,Male,Desktop,New,65
CUST03645,AU,London,Non-binary,Desktop,New,55
CUST03646,FR,Toronto,Non-binary,Mobile,Returning,74
CUST03647,US,New York,Male,Mobile,Returning,45
CUST03648,DE,New York,Female,Desktop,New,65
CUST03649,MX,Mexico City,Prefer not to say,Desktop,New,23
CUST03650,,Mexico City,Female,Tablet,At-Risk,65
CUST03651,MX,London,Prefer not to say,Desktop,New,45
CUST03652,FR,Sydney,Male,Desktop,Returning,80
CUST03653,MX,Paris,Female,Tablet,VIP,45
CUST03654,,Berlin,Non-binary,Mobile,Returning,26
CUST03655,US,Toronto,Female,Mobile,VIP,38
CUST03656,US,London,Male,Desktop,Returning,45
CUST03657,US,Chicago,Female,Mobile,Returning,55
CUST03658,US,Mexico City,Prefer not to say,Desktop,At-Risk,30
CUST03659,CA,Toronto,Male,Desktop,At-Risk,48
CUST03660,CA,London,Non-binary,Mobile,returning,31
CUST03661,DE,New York,Female,Tablet,New,35
CUST03662,FR,LA,Prefer not to say,Desktop,At-Risk,25
CUST03663,CA,Toronto,Non-binary,Mobile,New,18
CUST03664,US,Berlin,Female,Desktop,Returning,25
CUST03665,UK,Mexico City,Non-binary,Tablet,Returning,24
CUST03666,UK,Berlin,Male,Tablet,Returning,56
CUST03667,FR,Mexico City,Prefer not to say,Desktop,Inactive,18
CUST03668,MX,Chicago,Female,Tablet,Returning,52
CUST03669,US,LA,Male,Tablet,Returning,35
CUST03670,US,Toronto,Non-binary,Mobile,At-Risk,35
CUST03671,CA,Berlin,Prefer not to say,Tablet,New,25
CUST03672,DE,Chicago,Male,Tablet,Inactive,65
CUST03673,US,LA,Non-binary,Tablet,New,35
CUST03674,US,Berlin,Non-binary,Mobile,Returning,18
CUST03675,CA,New York,Non-binary,Desktop,New,25
CUST03676,UK,LA,Male,Tablet,VIP,18
CUST03677,UK,Berlin,Non-binary,Desktop,VIP,35
CUST03678,MX,London,Non-binary,Desktop,VIP,26
CUST03679,DE,Paris,Non-binary,Desktop,New,60
CUST03680,CA,LA,Male,Desktop,New,70
CUST03681,AU,Paris,Male,Mobile,Inactive,45
CUST03682,FR,London,Female,Tablet,New,31
CUST03683,US,Chicago,Female,Tablet,At-Risk,45
CUST03684,CA,Paris,Prefer not to say,Mobile,Returning,65
CUST03685,FR,LA,Male,Mobile,Returning,35
CUST03686,US,Berlin,Prefer not to say,Mobile,At-Risk,73
CUST03687,FR,Toronto,Female,Mobile,New,45
CUST03688,FR,London,Non-binary,Tablet,Inactive,45
CUST03689,CA,LA,Female,Tablet,Returning,33
CUST03690,CA,New York,Non-binary,Tablet,Inactive,33
CUST03691,AU,Mexico City,Prefer not to say,Mobile,Inactive,25
CUST03692,CA,Chicago,Non-binary,Mobile,New,55
CUST03693,UK,Paris,Non-binary,Mobile,Returning,43
CUST03694,CA,Mexico City,Non-binary,Desktop,Returning,20
CUST03695,US,Paris,Non-binary,Tablet,New,19
CUST03696,US,Sydney,Prefer not to say,Tablet,Returning,25
CUST03697,MX,Toronto,Male,Mobile,Inactive,68
CUST03698,MX,Chicago,Male,Mobile,New,65
CUST03699,UK,London,Prefer not to say,Tablet,New,47
CUST03700,US,Toronto,Male,Mobile,Returning,57
CUST03701,UK,Berlin,Female,Tablet,At-Risk,55
CUST03702,CA,LA,Non-binary,Desktop,New,40
CUST03703,CA,Chicago,Female,Tablet,Returning,25
CUST03704,UK,Berlin,Female,Mobile,Returning,25
CUST03705,UK,London,Prefer not to say,Tablet,At-Risk,18
CUST03706,CA,Chicago,Female,Desktop,VIP,45
CUST03707,US,Mexico City,Male,Mobile,Inactive,64
CUST03708,US,Paris,Non-binary,Desktop,New,41
CUST03709,FR,Paris,Prefer not to say,Tablet,Returning,54
CUST03710,CA,Toronto,Prefer not to say,Desktop,At-Risk,35
CUST03711,CA,Chicago,Male,Mobile,Returning,55
CUST03712,US,Berlin,Non-binary,Tablet,Returning,45
CUST03713,AU,Mexico City,Prefer not to say,Desktop,Returning,61
CUST03714,AU,Mexico City,Prefer not to say,Tablet,New,65
CUST03715,UK,LA,Prefer not to say,Desktop,At-Risk,41
CUST03716,CA,Berlin,Male,Desktop,Returning,59
CUST03717,CA,Sydney,Prefer not to say,Mobile,Returning,18
CUST03718,,Berlin,Female,Mobile,Inactive,55
CUST03719,US,Berlin,Prefer not to say,Tablet,New,18
CUST03720,CA,London,Female,Desktop,New,32
CUST03721,US,Mexico City,Male,Tablet,Returning,45
CUST03722,MX,LA,Male,Desktop,VIP,65
CUST03723,CA,Berlin,Female,Desktop,New,63
CUST03724,UK,Sydney,Male,Desktop,Returning,53
CUST03725,MX,Chicago,Prefer not to say,Mobile,Returning,22
CUST03726,CA,Paris,Female,Desktop,At-Risk,65
CUST03727,CA,London,Male,Mobile,New,65
CUST03728,AU,Berlin,Prefer not to say,Desktop,At-Risk,57
CUST03729,US,New York,Female,Mobile,Returning,55
CUST03730,AU,Toronto,Female,Mobile,At-Risk,74
CUST03731,CA,LA,Female,Desktop,Returning,35
CUST03732,US,Sydney,Non-binary,Desktop,Returning,55
CUST03733,UK,New York,Prefer not to say,Desktop,Returning,60
CUST03734,AU,Mexico City,Male,Desktop,Inactive,61
CUST03735,US,London,Non-binary,Mobile,Returning,33
CUST03736,US,LA,Prefer not to say,Desktop,New,37
CUST03737,UK,Mexico City,Non-binary,Tablet,At-Risk,79
CUST03738,UK,Paris,Non-binary,Tablet,Returning,45
CUST03739,US,London,Female,Tablet,Returning,37
CUST03740,MX,Sydney,Male,Desktop,Returning,55
CUST03741,US,London,Male,Desktop,VIP,31
CUST03742,CA,Berlin,Prefer not to say,Desktop,Returning,18
CUST03743,US,Berlin,Non-binary,Desktop,New,18
CUST03744,DE,LA,Non-binary,Tablet,New,35
CUST03745,US,Sydney,Non-binary,Desktop,Inactive,39
CUST03746,CA,Sydney,Non-binary,Mobile,Returning,38
CUST03747,FR,Berlin,Female,Mobile,Returning,36
CUST03748,CA,New York,Non-binary,Desktop,Returning,35
CUST03749,UK,LA,Prefer not to say,Desktop,Inactive,35
CUST03750,CA,Toronto,Prefer not to say,Mobile,Returning,65
CUST03751,FR,London,Male,Desktop,Returning,40
CUST03752,DE,LA,Non-binary,Tablet,Returning,45
CUST03753,UK,Toronto,Non-binary,Mobile,At-Risk,70
CUST03754,DE,Mexico City,Female,Desktop,Inactive,35
CUST03755,AU,Sydney,Male,Mobile,New,48
CUST03756,US,New York,Male,Mobile,Returning,22
CUST03757,MX,London,Male,Desktop,Returning,45
CUST03758,DE,Berlin,Non-binary,Tablet,Inactive,25
CUST03759,US,Berlin,Female,Tablet,VIP,18
CUST03760,UK,Berlin,Female,Desktop,VIP,45
CUST03761,FR,Paris,Male,Desktop,VIP,35
CUST03762,US,London,Male,Mobile,Returning,55
CUST03763,US,London,Female,Mobile,New,55
CUST03764,US,Toronto,Prefer not to say,Desktop,Returning,45
CUST03765,CA,Paris,Prefer not to say,Mobile,VIP,45
CUST03766,US,New York,Male,Desktop,At-Risk,65
CUST03767,,Berlin,Female,Desktop,Returning,65
CUST03768,US,Paris,Female,Tablet,New,39
CUST03769,AU,Mexico City,Prefer not to say,Desktop,New,21
CUST03770,US,Toronto,Female,Mobile,VIP,32
CUST03771,US,Paris,Male,Mobile,At-Risk,40
CUST03772,UK,Chicago,Non-binary,Tablet,At-Risk,60
CUST03773,CA,London,Prefer not to say,Desktop,Inactive,45
CUST03774,CA,London,Non-binary,Mobile,At-Risk,65
CUST03775,AU,Berlin,Male,Mobile,VIP,55
CUST03776,UK,Chicago,Male,Mobile,VIP,18
CUST03777,UK,Toronto,Prefer not to say,Tablet,VIP,20
CUST03778,US,London,Prefer not to say,Mobile,At-Risk,57
CUST03779,US,LA,Non-binary,Tablet,New,25
CUST03780,US,New York,Male,Mobile,New,35
CUST03781,UK,New York,Female,Mobile,Inactive,25
CUST03782,CA,New York,Male,Desktop,Inactive,50
CUST03783,MX,Toronto,Prefer not to say,Desktop,Inactive,19
CUST03784,CA,Sydney,Male,Tablet,returning,22
CUST03785,UK,Mexico City,Prefer not to say,Tablet,New,29
CUST03786,US,Toronto,Male,Mobile,Returning,64
CUST03787,MX,Paris,Non-binary,Tablet,VIP,39
CUST03788,US,Paris,Male,Desktop,Returning,60
CUST03789,DE,London,Male,Tablet,New,65
CUST03790,FR,Chicago,Non-binary,Tablet,New,18
CUST03791,UK,Mexico City,Male,Tablet,New,65
CUST03792,DE,Mexico City,Female,Tablet,New,18
CUST03793,UK,Berlin,Female,Mobile,New,35
CUST03794,MX,Berlin,Female,Desktop,New,65
CUST03795,US,New York,Prefer not to say,Desktop,Returning,19
CUST03796,US,Toronto,Female,Desktop,At-Risk,25
CUST03797,CA,LA,Male,Desktop,VIP,25
CUST03798,CA,Berlin,Non-binary,Desktop,Returning,18
CUST03799,AU,Chicago,Male,Desktop,New,40
CUST03800,UK,Berlin,Non-binary,Tablet,New,25
CUST03801,AU,New York,Female,Desktop,Returning,50
CUST03802,US,LA,Prefer not to say,Tablet,Inactive,45
CUST03803,CA,New York,Non-binary,Mobile,Returning,52
CUST03804,MX,Paris,Non-binary,Tablet,Returning,22
CUST03805,FR,Toronto,Female,Desktop,Returning,55
CUST03806,US,Paris,Prefer not to say,Desktop,Returning,58
CUST03807,US,Toronto,Non-binary,Desktop,Returning,18
CUST03808,AU,Toronto,Male,Tablet,VIP,54
CUST03809,US,Paris,Prefer not to say,Desktop,New,30
CUST03810,CA,London,Non-binary,Tablet,At-Risk,18
CUST03811,CA,Sydney,Female,Mobile,At-Risk,65
CUST03812,MX,London,Female,Desktop,At-Risk,24
CUST03813,DE,London,Prefer not to say,Desktop,At-Risk,35
CUST03814,US,Sydney,Prefer not to say,Desktop,Returning,21
CUST03815,CA,Paris,Non-binary,Desktop,VIP,65
CUST03816,UK,Toronto,Non-binary,Tablet,New,30
CUST03817,US,Mexico City,Non-binary,Tablet,Returning,25
CUST03818,AU,Paris,Prefer not to say,Tablet,New,54
CUST03819,US,Paris,Male,Mobile,VIP,65
CUST03820,UK,Sydney,Prefer not to say,Desktop,New,45
CUST03821,UK,Toronto,Prefer not to say,Mobile,At-Risk,19
CUST03822,UK,Sydney,Male,Tablet,New,59
CUST03823,UK,LA,Female,Tablet,Inactive,30
CUST03824,US,Paris,Female,Desktop,At-Risk,71
CUST03825,US,Toronto,Male,Mobile,Inactive,65
CUST03826,US,New York,Prefer not to say,Tablet,New,35
CUST03827,DE,New York,Prefer not to say,Tablet,VIP,35
CUST03828,US,Paris,Non-binary,Mobile,Returning,35
CUST03829,US,Sydney,Male,Mobile,Returning,55
CUST03830,CA,Mexico City,Non-binary,Desktop,At-Risk,55
CUST03831,US,Mexico City,Male,Desktop,New,18
CUST03832,CA,New York,Non-binary,Mobile,Returning,28
CUST03833,CA,New York,Prefer not to say,Tablet,Returning,25
CUST03834,UK,Mexico City,Prefer not to say,Mobile,Inactive,78
CUST03835,US,Chicago,Female,Mobile,Returning,76
CUST03836,US,Berlin,Prefer not to say,Desktop,Returning,18
CUST03837,DE,Sydney,Prefer not to say,Mobile,New,65
CUST03838,US,Chicago,Non-binary,Tablet,New,68
CUST03839,DE,Paris,Non-binary,Desktop,Returning,18
CUST03840,US,Mexico City,Male,Desktop,At-Risk,25
CUST03841,US,Mexico City,Prefer not to say,Desktop,New,68
CUST03842,US,Chicago,Male,Mobile,New,24
CUST03843,CA,LA,Prefer not to say,Desktop,Inactive,37
CUST03844,US,LA,Male,Desktop,At-Risk,73
CUST03845,UK,New York,Male,Desktop,VIP,42
CUST03846,FR,London,Female,Mobile,Returning,55
CUST03847,US,Berlin,Non-binary,Tablet,Returning,51
CUST03848,US,Mexico City,Prefer not to say,Mobile,Inactive,63
CUST03849,UK,New York,Prefer not to say,Mobile,Returning,32
CUST03850,CA,Chicago,Female,Mobile,Inactive,45
CUST03851,CA,Berlin,Male,Tablet,VIP,65
CUST03852,CA,Paris,Prefer not to say,Tablet,VIP,18
CUST03853,US,LA,Female,Mobile,New,58
CUST03854,UK,Chicago,Female,Mobile,VIP,65
CUST03855,US,Toronto,Prefer not to say,Tablet,Returning,37
CUST03856,,Berlin,Non-binary,Mobile,Returning,18
CUST03857,DE,London,Female,Mobile,Returning,65
CUST03858,UK,LA,Non-binary,Mobile,VIP,35
CUST03859,US,Paris,Female,Desktop,Returning,55
CUST03860,UK,Chicago,Non-binary,Tablet,VIP,25
CUST03861,US,Sydney,Prefer not to say,Mobile,Returning,76
CUST03862,US,Berlin,Non-binary,Tablet,Returning,65
CUST03863,UK,Paris,Non-binary,Desktop,Returning,28
CUST03864,AU,Mexico City,Male,Mobile,New,35
CUST03865,US,New York,Non-binary,Mobile,Inactive,42
CUST03866,MX,New York,Non-binary,Mobile,Returning,18
CUST03867,AU,Sydney,Prefer not to say,Mobile,Returning,41
CUST03868,MX,Chicago,Female,Desktop,At-Risk,69
CUST03869,US,Toronto,Male,Tablet,Returning,32
CUST03870,FR,Berlin,Female,Desktop,Inactive,18
CUST03871,US,Chicago,Prefer not to say,Desktop,New,45
CUST03872,UK,New York,Male,Tablet,Returning,40
CUST03873,US,Toronto,Non-binary,Tablet,At-Risk,55
CUST03874,UK,Mexico City,Female,Tablet,New,35
CUST03875,MX,Sydney,Prefer not to say,Mobile,Returning,75
CUST03876,US,Chicago,Non-binary,Desktop,New,25
CUST03877,CA,Toronto,Female,Tablet,New,21
CUST03878,US,New York,Prefer not to say,Desktop,Inactive,71
CUST03879,US,Chicago,Prefer not to say,Tablet,Returning,74
CUST03880,CA,New York,Non-binary,Mobile,New,35
CUST03881,MX,Chicago,Male,Tablet,returning,55
CUST03882,CA,Toronto,Non-binary,Mobile,New,55
CUST03883,DE,Toronto,Female,Tablet,New,19
CUST03884,UK,Berlin,Prefer not to say,Mobile,VIP,55
CUST03885,US,Sydney,Female,Desktop,New,25
CUST03886,FR,Toronto,Prefer not to say,Desktop,New,32
CUST03887,CA,New York,Non-binary,Mobile,Inactive,45
CUST03888,US,New York,Non-binary,Mobile,New,25
CUST03889,US,New York,Prefer not to say,Tablet,Returning,25
CUST03890,CA,New York,Non-binary,Tablet,At-Risk,55
CUST03891,US,London,Non-binary,Desktop,At-Risk,28
CUST03892,DE,Berlin,Male,Mobile,New,60
CUST03893,US,LA,Male,Mobile,At-Risk,45
CUST03894,US,Toronto,Non-binary,Tablet,VIP,35
CUST03895,AU,Sydney,Non-binary,Desktop,New,53
CUST03896,MX,Mexico City,Female,Desktop,New,25
CUST03897,MX,Chicago,Male,Tablet,VIP,23
CUST03898,AU,Chicago,Male,Mobile,New,45
CUST03899,CA,New York,Non-binary,Tablet,New,19
CUST03900,UK,Paris,Prefer not to say,Desktop,VIP,35
CUST03901,FR,Paris,Male,Tablet,VIP,26
CUST03902,US,London,Prefer not to say,Tablet,New,18
CUST03903,DE,Mexico City,Male,Tablet,Returning,28
CUST03904,CA,Paris,Female,Tablet,VIP,45
CUST03905,UK,Berlin,Male,Tablet,VIP,45
CUST03906,US,Paris,Non-binary,Desktop,Returning,35
CUST03907,US,Mexico City,Male,Mobile,Returning,50
CUST03908,US,Mexico City,Male,Tablet,VIP,18
CUST03909,,Berlin,Prefer not to say,Desktop,Returning,25
CUST03910,US,New York,Female,Mobile,VIP,70
CUST03911,UK,Berlin,Male,Tablet,Returning,56
CUST03912,DE,Sydney,Male,Desktop,New,64
CUST03913,DE,Paris,Prefer not to say,Desktop,Inactive,18
CUST03914,CA,LA,Prefer not to say,Desktop,At-Risk,49
CUST03915,CA,Berlin,Prefer not to say,Mobile,Returning,65
CUST03916,UK,Sydney,Female,Tablet,Inactive,18
CUST03917,AU,Mexico City,Non-binary,Desktop,New,23
CUST03918,UK,Toronto,Male,Tablet,Returning,70
CUST03919,UK,LA,Female,Desktop,Returning,78
CUST03920,UK,New York,Male,Mobile,VIP,45
CUST03921,US,London,Non-binary,Desktop,Inactive,44
CUST03922,CA,New York,Male,Tablet,Returning,35
CUST03923,US,Paris,Prefer not to say,Mobile,At-Risk,60
CUST03924,US,Paris,Female,Mobile,Returning,42
CUST03925,UK,New York,Male,Mobile,At-Risk,25
CUST03926,US,London,Female,Mobile,New,35
CUST03927,US,Paris,Non-binary,Desktop,Inactive,45
CUST03928,UK,Toronto,Non-binary,Mobile,Returning,55
CUST03929,US,Sydney,Non-binary,Tablet,Returning,33
CUST03930,US,Chicago,Female,Desktop,New,28
CUST03931,AU,LA,Female,Desktop,Returning,47
CUST03932,UK,London,Male,Tablet,VIP,62
CUST03933,CA,Paris,Male,Tablet,Returning,20
CUST03934,US,Mexico City,Non-binary,Desktop,New,64
CUST03935,US,Toronto,Prefer not to say,Mobile,Returning,55
CUST03936,MX,Mexico City,Non-binary,Desktop,Returning,55
CUST03937,US,London,Female,Desktop,At-Risk,33
CUST03938,US,Sydney,Female,Desktop,New,65
CUST03939,US,LA,Male,Tablet,Inactive,25
CUST03940,MX,LA,Non-binary,Mobile,Returning,65
CUST03941,DE,LA,Male,Desktop,New,51
CUST03942,DE,LA,Female,Tablet,New,65
CUST03943,FR,London,Prefer not to say,Desktop,New,60
CUST03944,US,New York,Female,Desktop,New,36
CUST03945,US,LA,Male,Desktop,Returning,19
CUST03946,AU,Berlin,Male,Desktop,New,65
CUST03947,US,New York,Non-binary,Desktop,Returning,35
CUST03948,US,London,Prefer not to say,Tablet,Returning,45
CUST03949,US,Berlin,Prefer not to say,Desktop,New,22
CUST03950,US,Sydney,Non-binary,Mobile,Returning,45
CUST03951,US,Sydney,Non-binary,Desktop,New,25
CUST03952,DE,Toronto,Female,Tablet,Returning,55
CUST03953,MX,London,Male,Mobile,Inactive,80
CUST03954,CA,Paris,Male,Mobile,New,19
CUST03955,CA,Mexico City,Male,Desktop,Inactive,25
CUST03956,US,LA,Male,Tablet,At-Risk,71
CUST03957,,LA,Female,Desktop,Returning,35
CUST03958,MX,London,Prefer not to say,Desktop,New,44
CUST03959,UK,Mexico City,Prefer not to say,Tablet,Returning,55
CUST03960,DE,Mexico City,Male,Desktop,Returning,38
CUST03961,MX,New York,Prefer not to say,Desktop,New,18
CUST03962,UK,Berlin,Non-binary,Tablet,VIP,25
CUST03963,UK,LA,Prefer not to say,Mobile,New,55
CUST03964,US,New York,Female,Mobile,New,18
CUST03965,US,Paris,Prefer not to say,Desktop,Returning,35
CUST03966,FR,Paris,Non-binary,Desktop,Returning,65
CUST03967,DE,New York,Female,Tablet,returning,19
CUST03968,US,Chicago,Prefer not to say,Tablet,Returning,23
CUST03969,AU,Sydney,Prefer not to say,Mobile,VIP,50
CUST03970,DE,Chicago,Non-binary,Tablet,At-Risk,35
CUST03971,US,Berlin,Prefer not to say,Desktop,At-Risk,69
CUST03972,DE,Paris,Prefer not to say,Tablet,At-Risk,34
CUST03973,US,Toronto,Male,Desktop,New,25
CUST03974,UK,Berlin,Non-binary,Tablet,Returning,18
CUST03975,US,Chicago,Male,Tablet,Returning,44
CUST03976,CA,Mexico City,Female,Desktop,Returning,24
CUST03977,CA,Mexico City,Prefer not to say,Mobile,New,49
CUST03978,FR,Sydney,Male,Mobile,Returning,72
CUST03979,,LA,Prefer not to say,Desktop,New,65
CUST03980,US,New York,Non-binary,Mobile,Returning,35
CUST03981,US,LA,Male,Tablet,New,18
CUST03982,,Paris,Male,Tablet,Returning,41
CUST03983,CA,Mexico City,Male,Mobile,Inactive,42
CUST03984,US,Mexico City,Female,Tablet,VIP,18
CUST03985,FR,New York,Prefer not to say,Desktop,At-Risk,45
CUST03986,US,London,Male,Desktop,New,18
CUST03987,US,Berlin,Non-binary,Tablet,Inactive,65
CUST03988,US,Mexico City,Female,Mobile,Inactive,33
CUST03989,US,Paris,Non-binary,Mobile,VIP,55
CUST03990,FR,Toronto,Male,Mobile,Returning,65
CUST03991,US,Toronto,Prefer not to say,Tablet,Returning,77
CUST03992,DE,Sydney,Prefer not to say,Desktop,New,64
CUST03993,US,Toronto,Female,Desktop,VIP,58
CUST03994,FR,LA,Female,Desktop,At-Risk,45
CUST03995,UK,Berlin,Female,Mobile,New,60
CUST03996,MX,Mexico City,Non-binary,Mobile,New,42
CUST03997,MX,Paris,Male,Mobile,VIP,71
CUST03998,US,New York,Male,Desktop,Returning,20
CUST03999,US,Berlin,Male,Tablet,Returning,36
CUST04000,US,New York,Female,Desktop,Returning,45
CUST04001,US,London,Prefer not to say,Mobile,VIP,18
CUST04002,MX,Paris,Prefer not to say,Tablet,At-Risk,33
CUST04003,US,LA,Male,Mobile,Returning,41
CUST04004,FR,Sydney,Prefer not to say,Mobile,Returning,55
CUST04005,US,Sydney,Non-binary,Desktop,At-Risk,55
CUST04006,US,London,Male,Mobile,VIP,35
CUST04007,US,Sydney,Male,Mobile,Inactive,45
CUST04008,US,Sydney,Prefer not to say,Mobile,Returning,39
CUST04009,UK,Chicago,Female,Mobile,VIP,35
CUST04010,US,Toronto,Male,Tablet,Returning,37
CUST04011,US,London,Female,Tablet,Inactive,55
CUST04012,US,Mexico City,Female,Mobile,At-Risk,18
CUST04013,US,Berlin,Non-binary,Tablet,Returning,65
CUST04014,US,LA,Prefer not to say,Mobile,New,45
CUST04015,UK,LA,Prefer not to say,Tablet,New,45
CUST04016,DE,Toronto,Prefer not to say,Desktop,Returning,66
CUST04017,AU,Berlin,Male,Tablet,Returning,65
CUST04018,CA,LA,Non-binary,Tablet,New,18
CUST04019,US,Chicago,Female,Tablet,Returning,28
CUST04020,MX,Chicago,Female,Mobile,Inactive,22
CUST04021,AU,New York,Female,Tablet,Returning,65
CUST04022,FR,Sydney,Non-binary,Mobile,New,36
CUST04023,DE,Mexico City,Male,Tablet,At-Risk,28
CUST04024,MX,Paris,Prefer not to say,Tablet,New,25
CUST04025,CA,New York,Non-binary,Desktop,New,19
CUST04026,,Paris,Non-binary,Tablet,New,45
CUST04027,FR,Berlin,Male,Mobile,New,55
CUST04028,US,Chicago,Prefer not to say,Tablet,Returning,45
CUST04029,DE,LA,Non-binary,Mobile,New,25
CUST04030,DE,Paris,Male,Tablet,Returning,48
CUST04031,CA,Berlin,Female,Tablet,VIP,25
CUST04032,US,Mexico City,Male,Desktop,At-Risk,65
CUST04033,UK,London,Female,Desktop,Returning,65
CUST04034,AU,Paris,Female,Desktop,Returning,75
CUST04035,DE,LA,Male,Mobile,New,35
CUST04036,CA,Paris,Female,Desktop,Returning,43
CUST04037,UK,New York,Female,Mobile,New,55
CUST04038,DE,New York,Non-binary,Desktop,Inactive,18
CUST04039,US,Sydney,Male,Tablet,At-Risk,65
CUST04040,US,Toronto,Non-binary,Tablet,Returning,25
CUST04041,FR,Chicago,Male,Desktop,Returning,65
CUST04042,MX,Sydney,Male,Mobile,Returning,45
CUST04043,DE,London,Non-binary,Desktop,New,55
CUST04044,CA,LA,Male,Desktop,At-Risk,43
CUST04045,CA,New York,Male,Desktop,Returning,55
CUST04046,US,Mexico City,Prefer not to say,Mobile,New,25
CUST04047,CA,LA,Female,Tablet,Returning,52
CUST04048,UK,Toronto,Male,Tablet,Returning,55
CUST04049,MX,Toronto,Prefer not to say,Tablet,VIP,22
CUST04050,US,Berlin,Prefer not to say,Mobile,Inactive,65
CUST04051,UK,Mexico City,Non-binary,Mobile,Returning,76
CUST04052,UK,Mexico City,Male,Tablet,Returning,55
CUST04053,DE,Toronto,Male,Tablet,Returning,45
CUST04054,FR,Sydney,Non-binary,Tablet,Returning,18
CUST04055,CA,London,Non-binary,Desktop,Returning,41
CUST04056,MX,Chicago,Prefer not to say,Mobile,Inactive,55
CUST04057,CA,Sydney,Non-binary,Tablet,New,71
CUST04058,US,Berlin,Female,Tablet,New,65
